loan_amount,interest_rate,loan_term,credit_score,default_status,approval_delay,disbursement_delay,loan_duration,loan_type_Education Loan,loan_type_Home Loan,loan_type_Personal Loan,employment_type_Part-time,employment_type_Self-employed,income_level_Low,income_level_Medium,marital_status_Married,marital_status_Single,education_level_High School,education_level_Master,education_level_PhD
83018,0.057242395,30,690,0,15,8,45,1,0,0,0,0,0,1,0,1,0,0,0
3200,0.091258688,40,691,0,0,3,160,0,0,1,0,0,1,0,0,0,1,0,0
69497,0.073757084,29,627,1,29,13,118,0,0,0,0,0,0,1,1,0,1,0,0
47975,0.06304896,55,514,1,10,10,110,0,0,0,0,0,0,1,0,1,1,0,0
22357,0.073249807,27,666,1,9,13,179,0,0,1,0,1,1,0,1,0,1,0,0
78505,0.098857238,12,381,0,24,1,111,0,0,1,0,0,0,0,1,0,1,0,0
3869,0.071969974,59,375,1,24,0,125,0,1,0,1,0,1,0,0,1,1,0,0
62135,0.085376804,13,826,0,0,1,175,1,0,0,0,0,1,0,0,1,0,1,0
51108,0.069035656,26,802,1,10,4,86,0,1,0,0,0,0,1,0,0,1,0,0
95179,0.091368828,50,778,1,23,2,57,0,0,0,0,1,0,0,0,0,1,0,0
91272,0.090282616,39,671,1,2,12,165,1,0,0,0,1,1,0,0,0,0,0,1
39467,0.107729132,12,564,0,22,5,170,0,0,0,0,1,0,0,1,0,1,0,0
24328,0.077366541,16,563,1,15,13,150,1,0,0,1,0,1,0,1,0,1,0,0
92412,0.090029822,53,409,0,0,3,76,1,0,0,0,1,0,1,0,0,0,0,1
87831,0.081471013,33,606,0,6,1,39,1,0,0,0,0,1,0,1,0,0,0,1
4987,0.099438077,47,499,0,10,12,70,0,0,0,0,1,1,0,1,0,0,0,1
59871,0.069217514,57,525,0,16,6,103,0,0,1,1,0,1,0,1,0,0,0,0
23399,0.09117508,24,484,0,18,11,44,0,0,0,0,0,0,0,1,0,1,0,0
47214,0.077079541,12,330,0,27,10,103,1,0,0,0,0,0,0,0,1,1,0,0
87416,0.079037177,27,398,0,13,5,81,0,0,0,1,0,0,1,0,1,1,0,0
71271,0.081376287,52,638,0,22,7,88,0,0,0,0,1,0,0,0,0,0,0,1
45064,0.083783606,33,565,1,15,12,147,0,1,0,0,1,0,0,0,0,0,1,0
71091,0.078256564,43,649,0,16,9,68,1,0,0,0,1,0,0,1,0,1,0,0
41818,0.083220698,27,843,0,13,4,155,0,0,0,0,1,0,1,1,0,0,0,1
46525,0.103671771,26,756,0,8,2,71,1,0,0,1,0,0,1,0,1,0,0,1
20830,0.094781745,57,387,1,20,3,80,0,0,0,1,0,0,1,1,0,0,0,1
18429,0.093037319,53,362,0,12,4,79,0,1,0,0,1,0,1,1,0,0,0,0
7893,0.073166907,23,686,0,1,4,121,0,0,0,1,0,1,0,0,0,0,0,1
80909,0.066661388,12,758,0,19,5,134,0,0,1,0,0,0,1,1,0,0,1,0
48333,0.094329508,28,568,0,7,8,95,1,0,0,0,1,0,1,0,1,0,0,0
4436,0.093140702,52,645,0,3,3,87,0,1,0,0,0,1,0,1,0,0,0,1
75290,0.10209006,39,377,1,25,6,156,0,0,0,0,0,1,0,1,0,0,1,0
77213,0.070940291,18,664,0,4,6,33,0,1,0,0,0,0,0,1,0,0,1,0
6895,0.07655677,20,313,0,14,14,160,0,0,0,0,1,0,0,1,0,1,0,0
20738,0.055407738,33,435,0,1,5,61,1,0,0,0,1,0,1,1,0,0,0,1
31746,0.074112933,37,603,0,20,0,91,0,0,0,0,1,0,0,0,1,0,0,1
50377,0.094948558,23,696,0,22,8,173,0,1,0,1,0,1,0,0,0,1,0,0
49404,0.073002569,18,378,1,8,5,47,0,0,1,0,1,0,0,1,0,0,1,0
55045,0.089607197,57,717,0,7,2,163,0,1,0,0,0,0,0,0,0,0,0,1
98888,0.077142453,58,541,0,29,10,135,0,0,1,0,1,0,1,0,0,1,0,0
40790,0.084860855,26,350,0,25,1,94,0,0,1,1,0,1,0,0,1,1,0,0
6600,0.062784629,49,683,0,10,13,109,1,0,0,0,1,1,0,0,0,0,1,0
95660,0.081278142,32,674,0,21,11,66,0,1,0,1,0,0,0,1,0,0,1,0
94179,0.03513296,25,505,0,12,11,102,0,0,0,0,0,0,0,1,0,0,0,1
41764,0.077196558,13,788,1,24,2,110,0,0,1,0,0,0,0,1,0,0,0,1
75543,0.055542901,19,680,0,6,10,129,0,1,0,0,0,0,1,1,0,0,0,0
46714,0.098089918,56,610,0,18,0,88,1,0,0,0,0,0,0,0,1,0,1,0
57835,0.09166111,17,674,0,26,2,124,0,0,0,0,0,0,0,0,0,0,0,0
74744,0.087000065,48,341,0,14,14,66,0,0,0,0,0,0,1,0,1,0,0,0
57491,0.102815093,48,832,0,11,4,130,0,0,0,1,0,1,0,0,0,1,0,0
19589,0.065766252,44,821,0,12,3,158,0,1,0,0,0,0,1,0,1,1,0,0
44484,0.106210448,52,452,0,0,9,82,0,1,0,0,1,0,0,0,1,0,0,1
83989,0.093982873,17,611,0,20,0,91,0,0,0,1,0,0,0,0,1,0,1,0
37212,0.076451671,37,593,0,24,4,172,1,0,0,1,0,1,0,1,0,0,1,0
44525,0.097034302,50,412,0,7,2,80,0,0,0,0,1,0,1,1,0,0,0,0
48202,0.063405597,52,411,0,14,9,43,0,0,0,0,1,0,0,0,1,0,0,0
33635,0.067632288,48,474,0,21,10,137,1,0,0,0,1,1,0,0,0,0,0,1
64208,0.070871154,25,601,0,28,13,127,1,0,0,0,1,0,0,0,0,1,0,0
34828,0.072065334,48,815,1,13,12,88,1,0,0,0,1,1,0,1,0,0,1,0
19711,0.064151635,19,520,0,7,13,30,0,0,0,0,0,0,0,0,1,0,1,0
4420,0.098346246,50,470,0,23,6,174,1,0,0,1,0,0,0,1,0,0,1,0
97752,0.076117184,24,617,0,2,13,85,0,1,0,0,1,1,0,1,0,0,1,0
1301,0.085287575,24,512,0,11,9,162,1,0,0,0,1,1,0,1,0,1,0,0
46236,0.07144473,51,552,0,14,13,174,0,0,0,1,0,0,0,0,1,0,0,1
67235,0.05269095,54,423,0,21,10,47,0,0,1,1,0,1,0,0,1,0,0,1
55240,0.08405086,39,512,0,15,12,118,0,0,1,0,0,0,0,1,0,1,0,0
66726,0.051316175,29,384,0,6,7,84,0,1,0,1,0,0,0,0,1,0,0,1
11492,0.078970489,30,815,0,17,4,76,0,0,1,0,1,0,1,0,0,0,0,1
7102,0.059475274,49,364,0,12,9,133,0,0,1,1,0,0,0,0,0,0,0,0
51336,0.10980914,43,617,1,26,7,50,0,0,1,0,1,0,0,1,0,1,0,0
86314,0.093670441,33,645,0,22,5,129,0,1,0,1,0,1,0,0,0,0,0,1
27641,0.081586307,13,542,0,25,5,39,0,0,1,1,0,0,1,1,0,0,0,0
35584,0.0989556,24,436,0,5,4,113,0,0,0,0,0,1,0,1,0,1,0,0
33745,0.06730526,34,546,0,1,10,82,0,0,1,0,1,1,0,1,0,1,0,0
24093,0.088152191,36,740,0,1,9,156,1,0,0,0,0,0,0,0,1,0,1,0
67105,0.082997157,39,344,0,21,5,164,0,0,1,0,0,0,0,0,1,0,0,0
52885,0.083960301,22,388,1,18,13,59,0,0,1,0,1,0,0,0,1,0,0,0
37631,0.099085303,44,527,0,5,0,122,0,0,0,1,0,1,0,0,1,0,0,0
73991,0.090987382,35,590,0,24,7,84,0,1,0,0,0,1,0,1,0,1,0,0
5014,0.084330855,13,721,1,9,4,94,0,1,0,1,0,0,0,0,1,0,1,0
12093,0.055176688,41,366,0,27,7,50,0,0,1,1,0,1,0,0,0,1,0,0
19070,0.065599306,28,550,0,16,2,36,0,0,0,0,0,0,1,0,0,0,0,1
36777,0.078159366,51,340,0,18,9,73,0,0,1,0,0,0,1,0,1,0,0,1
57958,0.081400586,45,398,1,15,5,97,0,1,0,0,0,0,1,0,0,0,0,1
83074,0.063046944,49,605,0,17,0,132,0,1,0,1,0,1,0,0,0,0,1,0
11729,0.11617515,33,755,1,26,0,172,1,0,0,0,1,0,1,0,1,1,0,0
46017,0.102745911,16,600,0,18,3,127,1,0,0,0,1,0,0,1,0,0,0,0
67320,0.089031775,59,498,0,1,13,31,0,0,0,0,0,0,0,1,0,0,0,1
28751,0.081080553,51,787,0,2,11,130,0,0,0,1,0,0,0,1,0,0,0,1
79069,0.076816865,27,405,0,14,13,160,0,1,0,0,0,0,1,0,1,1,0,0
55748,0.065721223,24,700,0,14,9,76,0,1,0,1,0,0,1,1,0,0,0,0
6801,0.081162208,37,776,0,11,12,129,0,1,0,0,1,1,0,1,0,0,1,0
20190,0.083866288,42,421,0,19,5,56,0,0,1,0,1,0,0,0,0,0,0,1
50689,0.061373591,50,376,0,12,2,161,1,0,0,0,0,1,0,1,0,0,0,1
51993,0.085012646,59,611,0,22,12,65,1,0,0,0,0,0,1,0,1,0,0,1
30592,0.077671114,34,411,0,1,10,112,0,1,0,0,1,1,0,1,0,0,0,0
11647,0.051382887,59,817,0,17,10,127,0,1,0,1,0,0,0,0,0,0,0,1
9716,0.067094225,23,496,0,14,11,109,1,0,0,0,1,1,0,0,0,0,0,0
89891,0.073795917,25,397,1,17,11,80,0,0,0,1,0,1,0,0,0,0,0,1
88545,0.108315315,29,758,0,12,4,115,0,1,0,0,0,0,1,0,0,0,0,1
90912,0.088348297,38,529,0,5,9,31,0,1,0,0,1,0,1,1,0,0,0,0
71316,0.059967776,39,467,0,7,10,46,0,0,0,0,0,0,1,0,0,0,0,0
3368,0.087290544,29,307,0,15,3,52,0,1,0,0,1,0,1,0,0,0,1,0
78575,0.05679044,27,471,0,19,9,75,1,0,0,0,0,0,0,0,0,1,0,0
7655,0.096240366,27,659,0,27,11,169,1,0,0,0,1,0,0,1,0,0,0,1
71031,0.07293313,24,494,0,25,2,83,0,0,0,0,1,1,0,0,1,0,0,1
77429,0.078595457,40,568,0,2,8,42,1,0,0,0,0,0,0,0,0,1,0,0
92083,0.09988695,20,318,1,24,3,100,0,0,0,0,1,1,0,0,0,1,0,0
88922,0.060692546,37,653,0,16,9,44,0,0,0,0,1,0,1,0,0,1,0,0
56766,0.059043227,39,348,0,25,14,91,1,0,0,0,1,1,0,1,0,0,0,1
14403,0.07124601,52,763,0,17,6,99,0,0,0,0,1,1,0,1,0,0,0,1
33097,0.095575683,24,655,0,11,4,100,1,0,0,0,0,0,0,0,0,0,0,1
79657,0.057209809,47,457,0,6,6,160,0,0,0,0,0,1,0,0,1,0,0,0
11966,0.037517666,20,365,0,11,4,50,0,0,0,0,1,0,0,0,0,0,1,0
94848,0.073232617,58,607,0,2,2,83,0,0,0,0,1,1,0,0,1,0,1,0
53921,0.088276112,25,636,0,11,5,163,1,0,0,0,0,0,0,0,1,1,0,0
50726,0.098003926,23,420,0,24,8,150,0,1,0,0,1,0,1,1,0,1,0,0
51300,0.07305258,43,703,0,14,14,40,0,0,1,1,0,0,0,1,0,0,0,1
23677,0.073828601,49,395,0,16,14,154,0,1,0,0,0,0,1,1,0,0,1,0
56609,0.097308511,14,413,0,11,11,101,0,0,0,0,1,0,0,0,1,0,1,0
97825,0.051953875,27,728,0,8,5,138,1,0,0,1,0,0,1,0,1,0,0,0
57661,0.074172188,31,839,0,21,3,56,0,0,0,0,1,0,1,0,1,0,0,1
32024,0.082856358,43,301,0,0,14,122,0,1,0,0,1,0,0,1,0,0,0,1
71313,0.086738281,34,511,0,24,0,62,0,0,1,0,1,0,1,1,0,0,1,0
54006,0.0723529,28,632,0,15,2,34,0,1,0,1,0,1,0,1,0,0,1,0
96285,0.080516615,27,323,0,24,2,38,1,0,0,1,0,1,0,0,0,0,0,0
16338,0.04267509,49,667,0,28,1,170,1,0,0,0,0,0,1,0,1,0,0,0
69027,0.070126274,19,805,0,25,9,123,0,1,0,0,1,0,1,0,1,0,0,1
93772,0.086802631,30,475,0,14,14,147,0,1,0,0,1,0,1,0,0,0,0,0
81135,0.065265589,41,728,0,10,1,118,0,0,1,1,0,0,0,0,1,0,1,0
20508,0.080884763,45,741,0,4,7,163,0,0,0,0,1,1,0,0,1,0,0,1
4051,0.086703088,25,847,0,6,14,132,1,0,0,0,1,0,1,0,0,0,1,0
49747,0.074861762,33,813,1,2,7,103,1,0,0,0,1,0,1,0,1,0,0,1
88142,0.082556957,55,660,1,12,2,154,0,0,1,1,0,0,0,1,0,0,0,1
88235,0.065559012,28,573,0,23,3,77,1,0,0,0,1,1,0,0,0,0,1,0
55021,0.076900831,26,476,1,12,4,112,1,0,0,0,1,0,1,0,1,0,0,1
67412,0.089153243,59,563,0,18,10,40,0,1,0,0,0,1,0,1,0,0,0,1
59335,0.082354594,43,485,0,9,8,174,0,1,0,0,1,0,0,0,1,0,0,0
57179,0.071202031,24,826,0,6,4,159,0,0,1,1,0,1,0,0,0,0,1,0
33093,0.083363246,32,578,0,19,10,36,1,0,0,1,0,0,1,1,0,0,1,0
70678,0.090719147,51,497,0,20,5,134,0,0,1,0,1,0,1,0,1,0,0,0
81738,0.049250881,44,648,0,22,6,86,0,0,0,0,0,1,0,0,0,0,0,1
40734,0.097386111,38,720,0,14,10,60,0,0,0,0,1,0,0,0,1,1,0,0
73615,0.074956179,46,604,1,17,1,150,0,0,1,0,1,0,0,0,1,1,0,0
74523,0.086382349,27,363,0,19,3,110,1,0,0,0,1,0,0,1,0,0,1,0
95476,0.097958704,39,589,0,6,5,108,0,0,0,1,0,0,0,0,1,0,0,0
18019,0.059424895,45,317,1,2,3,164,1,0,0,0,1,0,1,0,0,0,0,1
84613,0.069358385,58,363,0,28,4,123,0,1,0,1,0,1,0,0,0,0,0,0
92794,0.07567177,12,629,0,19,2,171,0,0,1,0,0,0,1,1,0,0,0,1
87672,0.068243697,52,316,0,9,1,124,0,0,0,0,1,1,0,1,0,0,1,0
74847,0.106024049,59,742,1,14,13,38,1,0,0,1,0,1,0,0,1,0,1,0
83750,0.067148419,42,440,0,11,0,38,0,1,0,1,0,0,0,0,0,1,0,0
80634,0.071666798,47,607,0,15,2,142,0,0,1,1,0,0,0,1,0,0,0,0
29251,0.083065835,55,743,0,23,9,151,0,0,0,0,1,1,0,0,1,0,1,0
26945,0.061967757,44,795,0,18,8,159,0,1,0,0,0,1,0,0,1,0,0,0
91852,0.074064789,44,725,0,11,0,137,0,0,1,1,0,1,0,0,0,0,1,0
33217,0.084761799,50,774,0,24,7,115,0,0,0,0,1,0,1,0,0,0,0,1
9308,0.075007094,29,544,0,20,4,45,1,0,0,1,0,1,0,0,1,0,0,1
6949,0.078599197,34,749,1,1,11,31,0,1,0,1,0,0,1,0,0,1,0,0
52990,0.072060018,34,650,1,29,3,155,0,1,0,0,1,1,0,0,1,0,1,0
2150,0.057282945,26,460,1,7,4,147,1,0,0,1,0,0,0,0,1,1,0,0
90480,0.084823898,37,439,0,25,10,157,0,1,0,1,0,1,0,0,0,1,0,0
75740,0.106323996,41,792,0,23,6,72,0,1,0,0,1,1,0,1,0,0,1,0
67617,0.080276024,36,830,1,12,13,92,0,0,1,0,0,0,1,0,1,0,1,0
95841,0.083378962,56,692,0,28,7,154,1,0,0,0,0,1,0,0,0,0,0,1
17896,0.090390841,27,700,1,0,1,174,0,1,0,0,0,0,1,0,1,1,0,0
47175,0.060960043,50,349,0,24,5,48,1,0,0,0,0,0,1,0,1,0,0,1
8805,0.10553772,59,594,0,1,13,162,0,0,1,0,1,0,0,0,1,0,0,0
6237,0.083034932,56,724,0,13,3,52,0,0,1,0,1,0,0,0,0,0,0,0
21056,0.104477853,25,311,0,3,13,137,1,0,0,0,0,0,0,0,0,1,0,0
46543,0.069004505,28,634,0,5,7,48,1,0,0,0,1,0,0,0,0,1,0,0
57556,0.107270929,23,314,0,12,12,157,0,0,0,0,0,0,1,1,0,0,1,0
4343,0.091627332,40,327,1,8,11,158,0,0,1,1,0,1,0,0,1,0,1,0
14500,0.088295601,43,687,1,15,3,72,0,1,0,1,0,0,1,1,0,1,0,0
54222,0.083510367,35,591,0,0,11,54,0,0,1,1,0,0,0,0,1,1,0,0
30375,0.076272071,24,549,0,8,2,35,0,0,1,0,0,1,0,0,0,0,0,0
10662,0.098007975,31,804,0,23,4,110,0,0,0,1,0,0,1,0,1,0,0,1
17964,0.082105398,26,397,1,27,3,105,1,0,0,0,0,1,0,0,1,0,0,0
60638,0.050493954,15,636,0,6,14,54,0,0,1,0,1,0,1,0,1,0,0,0
74666,0.063242203,45,338,1,17,11,148,0,0,0,1,0,1,0,1,0,0,0,1
86067,0.077212314,39,337,1,29,4,151,1,0,0,1,0,1,0,0,0,1,0,0
68215,0.084649985,13,599,0,15,8,132,0,0,1,1,0,0,0,0,0,1,0,0
70042,0.079151173,58,478,0,6,13,88,0,0,0,0,1,0,0,0,1,0,0,0
14284,0.098284562,41,768,0,17,10,148,0,0,1,0,0,1,0,0,0,0,0,0
73789,0.050733472,37,581,0,8,2,84,0,1,0,1,0,1,0,1,0,0,0,1
85664,0.082153819,58,463,0,27,14,104,1,0,0,1,0,0,0,1,0,0,1,0
94468,0.052730312,37,752,1,19,13,160,1,0,0,0,0,0,1,0,0,0,1,0
62389,0.091395684,31,396,0,1,1,177,0,0,1,1,0,1,0,1,0,1,0,0
10435,0.078583119,53,608,0,4,1,116,0,0,0,1,0,0,1,1,0,0,1,0
55340,0.08629415,39,561,0,8,13,153,0,0,0,1,0,0,0,0,0,1,0,0
45078,0.067041756,31,592,0,3,8,106,0,1,0,0,0,1,0,0,0,1,0,0
79832,0.099191974,22,548,0,15,6,122,0,1,0,1,0,0,1,0,1,1,0,0
52293,0.09562587,21,544,0,20,9,108,0,0,0,0,1,0,0,0,1,0,0,1
96981,0.088753165,34,550,1,23,11,37,1,0,0,0,0,1,0,1,0,0,0,0
79781,0.078057241,48,422,1,2,3,127,0,1,0,1,0,0,1,0,0,0,1,0
61403,0.088697859,52,624,0,5,5,146,0,0,1,0,1,1,0,1,0,0,0,1
30124,0.069396611,30,800,0,16,9,84,0,0,1,0,1,0,1,0,0,0,1,0
96435,0.092833335,56,365,0,29,5,66,1,0,0,0,1,0,1,1,0,0,0,1
44919,0.104742213,29,358,0,18,2,119,1,0,0,0,1,1,0,1,0,0,1,0
36247,0.096059158,38,797,0,7,8,43,0,1,0,0,1,0,0,1,0,0,1,0
95758,0.069055963,17,672,0,9,3,118,0,0,1,1,0,1,0,0,1,0,0,0
92747,0.08542126,21,565,0,9,0,96,1,0,0,0,1,0,0,0,0,0,1,0
63752,0.060602877,13,535,1,15,1,162,0,0,1,0,0,0,1,1,0,0,0,1
57573,0.088585855,35,517,0,5,4,108,0,1,0,1,0,0,1,0,1,0,1,0
60101,0.086759051,49,826,0,25,13,151,1,0,0,1,0,0,1,1,0,0,0,0
27646,0.051952755,39,740,1,29,13,47,0,0,0,0,1,0,0,1,0,0,1,0
24049,0.062573242,39,705,0,19,7,40,0,0,1,0,1,0,1,0,0,0,0,1
80605,0.075752917,56,768,0,27,6,103,1,0,0,1,0,1,0,1,0,0,1,0
99116,0.075487104,50,409,0,7,8,161,0,1,0,0,0,0,1,0,0,0,0,0
98379,0.061857846,13,652,0,28,0,155,0,0,0,1,0,0,0,0,1,0,0,0
69385,0.085834681,57,390,1,2,1,177,1,0,0,1,0,0,0,0,1,0,0,0
41158,0.083772104,16,713,0,1,14,162,0,0,1,0,1,1,0,1,0,0,0,0
66417,0.077085963,22,372,0,9,9,139,0,0,1,0,0,1,0,0,1,1,0,0
24289,0.068663127,21,846,1,7,3,170,0,1,0,0,1,0,0,0,0,0,0,0
10823,0.095730607,54,597,0,11,6,102,0,0,1,0,1,0,0,0,0,0,1,0
61160,0.104831107,13,582,1,19,12,32,0,0,0,0,1,1,0,0,1,0,1,0
42975,0.072746578,26,804,0,11,14,31,0,1,0,0,1,1,0,0,0,0,1,0
10540,0.070817496,50,497,0,8,12,169,0,1,0,0,0,1,0,0,0,0,1,0
17364,0.087368115,52,331,0,26,0,117,1,0,0,0,1,1,0,1,0,1,0,0
5611,0.074629559,48,640,0,18,4,85,0,1,0,0,1,0,0,1,0,1,0,0
28663,0.077909042,18,633,0,24,1,87,1,0,0,0,0,0,1,0,0,1,0,0
52991,0.091094797,31,442,1,25,13,172,0,1,0,1,0,0,0,0,1,0,1,0
58679,0.051359659,45,709,0,21,14,30,1,0,0,0,1,1,0,0,0,0,0,1
31977,0.099774535,46,343,1,14,1,142,1,0,0,1,0,0,0,1,0,0,0,1
95704,0.081090208,45,331,1,13,1,100,1,0,0,0,1,1,0,0,1,0,1,0
50115,0.073827603,33,327,0,4,14,131,0,0,0,0,1,0,0,0,0,0,0,0
92007,0.078661488,42,722,0,28,8,74,1,0,0,0,0,1,0,0,1,0,0,0
89223,0.07943644,34,790,0,17,10,173,0,0,0,0,0,1,0,0,1,0,1,0
61890,0.05403198,30,459,1,28,9,152,1,0,0,1,0,0,0,0,1,0,0,0
67387,0.102424073,15,506,0,11,4,46,1,0,0,0,1,1,0,0,0,0,0,0
19071,0.080619884,35,317,0,26,14,59,0,0,0,0,0,0,1,1,0,0,0,1
60275,0.086645032,31,402,1,5,7,66,0,0,0,0,1,1,0,0,1,0,1,0
73369,0.094273247,50,531,0,19,12,47,0,0,0,0,1,1,0,0,1,1,0,0
12938,0.064682563,39,723,0,20,9,40,0,0,0,1,0,1,0,0,0,0,0,1
36195,0.087102078,50,846,0,28,5,89,1,0,0,0,1,0,1,1,0,0,1,0
92680,0.075985384,28,538,0,10,10,109,1,0,0,0,0,0,0,1,0,0,1,0
5000,0.092701562,30,633,0,14,0,67,0,1,0,1,0,0,1,0,0,0,0,1
71588,0.048091589,59,448,0,21,9,166,0,1,0,0,0,0,1,0,1,0,0,0
94610,0.078513585,46,707,1,22,8,75,1,0,0,1,0,0,1,0,0,0,0,0
98856,0.07095769,43,316,1,3,14,71,0,1,0,1,0,0,0,1,0,0,0,1
39304,0.086483944,58,525,0,26,6,52,0,0,0,0,1,1,0,0,1,0,1,0
70449,0.087050663,57,559,1,23,10,135,0,1,0,1,0,0,1,0,1,1,0,0
83986,0.069385612,58,473,0,13,1,63,0,0,0,1,0,1,0,1,0,0,1,0
90643,0.069317392,57,504,1,4,13,179,1,0,0,0,1,0,1,0,1,1,0,0
21764,0.078340019,50,714,0,22,7,84,0,1,0,1,0,0,1,0,0,1,0,0
87027,0.066550367,46,807,0,21,1,44,0,0,0,1,0,0,1,1,0,0,1,0
39494,0.092629755,41,452,1,26,1,108,1,0,0,0,0,0,1,1,0,0,1,0
4373,0.074461892,28,402,0,26,3,40,1,0,0,0,0,0,1,0,1,0,1,0
13161,0.036395177,53,364,0,20,7,87,0,0,0,0,1,0,1,1,0,1,0,0
98532,0.074377669,58,416,0,22,6,71,0,0,0,1,0,0,0,0,0,0,0,0
93658,0.064421843,40,455,0,10,1,110,1,0,0,0,1,1,0,1,0,1,0,0
28350,0.055530863,17,381,1,19,9,118,0,0,1,0,1,1,0,0,1,1,0,0
94008,0.0614386,28,817,0,6,5,164,0,0,1,0,1,0,0,1,0,1,0,0
95297,0.081641127,28,366,0,12,10,146,0,0,0,0,0,0,1,0,1,0,0,1
26351,0.099929612,25,537,0,18,10,81,0,1,0,0,1,0,0,0,1,0,0,0
89668,0.084697767,35,625,0,23,3,42,0,0,0,1,0,0,0,0,0,1,0,0
16305,0.070902449,48,366,1,25,9,61,1,0,0,0,0,0,0,1,0,1,0,0
76353,0.086838563,51,475,0,3,12,68,0,0,0,0,0,1,0,0,0,0,0,1
77797,0.073113645,50,777,0,19,0,107,0,0,1,0,0,0,0,0,0,1,0,0
66953,0.069580994,43,554,1,11,7,92,0,0,0,1,0,0,1,1,0,0,0,0
58458,0.06268456,47,362,1,13,7,49,0,0,1,0,1,0,0,0,0,1,0,0
21358,0.053722568,48,702,0,0,5,45,0,1,0,0,1,1,0,0,0,0,0,0
4267,0.074151144,59,491,0,7,9,134,0,1,0,0,0,1,0,0,1,0,0,0
83745,0.082370802,25,628,0,15,13,176,0,1,0,0,0,0,1,0,0,0,1,0
90588,0.078550645,38,370,0,20,6,130,0,0,0,0,1,0,0,1,0,0,0,1
39513,0.073760496,30,362,1,24,11,103,0,0,1,1,0,0,1,0,1,0,0,1
27092,0.065813809,42,596,0,18,12,101,0,0,0,0,0,0,0,0,0,0,0,1
12338,0.089123693,57,544,0,4,2,107,0,1,0,0,0,0,1,0,0,0,1,0
1412,0.060243021,20,818,0,13,8,135,0,0,0,1,0,0,1,1,0,0,1,0
8543,0.091640419,49,692,0,11,3,78,0,0,1,0,0,0,1,0,0,0,0,0
34496,0.064966745,28,476,0,11,10,130,1,0,0,1,0,1,0,1,0,0,0,1
61692,0.068713471,30,503,1,29,14,149,0,0,1,0,1,1,0,0,0,0,1,0
90084,0.057998222,55,832,0,19,1,162,0,1,0,0,1,0,0,0,0,0,1,0
93920,0.072478968,15,427,0,11,3,134,0,1,0,0,0,1,0,1,0,0,1,0
45425,0.094629687,59,494,0,10,1,72,0,1,0,0,1,0,1,0,1,0,0,0
39756,0.087734421,22,493,0,14,11,76,0,0,0,1,0,1,0,1,0,1,0,0
19888,0.094676332,33,483,0,6,3,174,0,0,1,0,0,1,0,0,1,0,1,0
36735,0.087832138,15,546,0,9,1,48,0,0,0,1,0,0,0,0,1,0,1,0
48295,0.063444953,28,623,0,29,11,146,0,1,0,0,1,0,1,1,0,0,1,0
84042,0.075038162,19,459,0,4,14,85,0,0,1,0,1,1,0,1,0,0,0,1
86999,0.068297013,57,365,0,14,13,171,1,0,0,0,1,1,0,0,0,0,0,1
18955,0.099958624,45,553,0,1,10,121,0,1,0,0,0,0,0,0,0,0,1,0
38841,0.06204817,22,582,0,21,14,161,0,0,1,1,0,0,0,0,1,0,0,0
71640,0.093405465,42,359,0,12,7,160,0,0,1,0,0,0,1,0,0,1,0,0
66510,0.093394308,22,417,0,13,5,108,0,1,0,0,1,0,0,1,0,0,0,1
35911,0.107444303,49,722,0,19,13,179,1,0,0,0,1,0,1,0,1,1,0,0
60031,0.073854701,32,335,1,5,7,141,0,0,1,0,0,0,1,0,0,0,1,0
89726,0.090684832,57,830,0,0,10,79,0,0,1,1,0,1,0,0,0,0,0,1
8357,0.114224778,41,390,0,14,0,39,1,0,0,0,1,1,0,1,0,1,0,0
33479,0.070735375,21,600,0,10,8,127,0,1,0,1,0,1,0,1,0,0,1,0
62476,0.056974396,37,516,1,12,11,45,0,0,1,0,1,1,0,0,0,0,0,1
45811,0.051799849,38,397,0,27,10,66,0,1,0,0,0,1,0,0,1,0,1,0
37208,0.09069068,19,755,0,16,13,129,0,0,0,0,1,0,1,0,1,0,0,1
21150,0.051752747,50,830,1,3,1,51,0,0,0,0,0,1,0,1,0,1,0,0
72180,0.074415214,19,837,1,22,7,151,1,0,0,0,0,1,0,1,0,1,0,0
44286,0.086559698,19,327,0,10,3,61,0,1,0,0,0,1,0,1,0,0,0,1
69450,0.082777633,45,623,0,22,13,110,0,0,1,0,1,0,1,0,0,0,0,0
22352,0.086381673,27,522,0,0,14,102,1,0,0,1,0,0,0,0,0,0,1,0
56069,0.083334348,52,379,1,13,1,62,0,0,0,1,0,0,0,1,0,1,0,0
15397,0.099182987,24,757,0,20,12,149,0,1,0,0,1,1,0,0,1,0,0,0
42555,0.065715254,34,475,0,21,0,126,1,0,0,0,0,0,0,1,0,0,0,1
47959,0.069845073,23,821,0,4,11,159,1,0,0,1,0,0,1,1,0,1,0,0
1728,0.068410108,38,756,0,22,3,43,0,1,0,1,0,1,0,0,1,1,0,0
51517,0.092452877,33,722,0,21,9,130,0,0,1,0,1,0,1,0,1,0,1,0
67234,0.093505979,43,399,1,20,14,90,0,0,1,0,0,0,1,0,1,0,0,0
40954,0.08676838,38,702,0,4,0,94,0,0,1,1,0,1,0,0,1,0,1,0
48280,0.097752405,13,679,1,24,7,115,0,1,0,0,1,0,1,0,0,0,0,1
